round_epochs,val_loss,val_custom_iou,loss,custom_iou,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,lr,optimizer,shapes
80,0.2661599475963443,0.2588719342853509,0.2691793056095348,0.25971062247659643,relu,64,0.25,80,512,2,sigmoid,0.001,SGD,brick
80,0.2667756922104779,0.2591968865371218,0.2734018955744949,0.25783300516652125,relu,64,0.25,80,512,2,sigmoid,0.001,SGD,triangle
11,0.38351767261823017,0.30083943406740826,0.11150609468128167,0.6572946555474225,relu,64,0.25,80,512,4,sigmoid,0.001,Adam,brick
11,0.36476365725199383,0.2889717232947256,0.1342601413820304,0.5837624949567458,relu,64,0.25,80,512,4,sigmoid,0.001,Adam,triangle
80,0.26375454255178865,0.26293906277301266,0.2689690671715082,0.2620373146206725,relu,64,0.25,80,512,4,sigmoid,0.001,SGD,brick
80,0.264359899595672,0.26141296911473366,0.27125732980522455,0.25985149337964897,relu,64,0.25,80,512,4,sigmoid,0.001,SGD,triangle
10,0.2953066019450917,0.29424846815127953,0.20336389278664307,0.42162330945332843,relu,64,0.25,80,512,6,sigmoid,0.001,Adam,brick
9,0.2673614089395486,0.25630636308707444,0.23603499461622798,0.3359386955990511,relu,64,0.25,80,512,6,sigmoid,0.001,Adam,triangle
80,0.26311367165808586,0.26300571742011053,0.2704891130035999,0.26189486653197047,relu,64,0.25,80,512,6,sigmoid,0.001,SGD,brick
80,0.2639714695659338,0.26189059135960596,0.27131684971790687,0.2604682153346492,relu,64,0.25,80,512,6,sigmoid,0.001,SGD,triangle
10,0.424992501151328,0.3371271011876125,0.07254876546999987,0.7206218815317341,relu,64,0.25,80,256,2,sigmoid,0.001,Adam,brick
12,0.4112167960288478,0.3215702614363502,0.0862256443383647,0.6755186436223048,relu,64,0.25,80,256,2,sigmoid,0.001,Adam,triangle
80,0.26595118291237774,0.2593001010371189,0.27272337324479046,0.2587497836234523,relu,64,0.25,80,256,2,sigmoid,0.001,SGD,brick
80,0.26755597603087333,0.2569591698108935,0.2777600820158042,0.2546948136067858,relu,64,0.25,80,256,2,sigmoid,0.001,SGD,triangle
11,0.3545559253178391,0.29759646338575024,0.1381703881072063,0.5747495270242878,relu,64,0.25,80,256,4,sigmoid,0.001,Adam,brick
12,0.31422821914448457,0.2712270734356899,0.178181248552659,0.4593419409265705,relu,64,0.25,80,256,4,sigmoid,0.001,Adam,triangle
80,0.26446691915100695,0.26105105672396867,0.27316104898265764,0.2614062633000168,relu,64,0.25,80,256,4,sigmoid,0.001,SGD,brick
80,0.26694653139394875,0.25637925109442544,0.2787667165199916,0.25422609758143333,relu,64,0.25,80,256,4,sigmoid,0.001,SGD,triangle
11,0.2801785650206547,0.2671782204917833,0.21476105790512234,0.386182215868258,relu,64,0.25,80,256,6,sigmoid,0.001,Adam,brick
19,0.3165178924214606,0.26200853901750903,0.1865959684638416,0.44560497181088315,relu,64,0.25,80,256,6,sigmoid,0.001,Adam,triangle
80,0.2645303910853816,0.26300835551000107,0.2746712483611761,0.2595784594030941,relu,64,0.25,80,256,6,sigmoid,0.001,SGD,brick
80,0.2657050168981739,0.25922592568631264,0.2787143500412212,0.2562740848344915,relu,64,0.25,80,256,6,sigmoid,0.001,SGD,triangle
7,0.28874239208651525,0.2978622662086113,0.16767150748009776,0.4469021091274187,relu,128,0.0,20,512,2,sigmoid,0.001,Adam,brick
6,0.2663845250419542,0.28585780601875455,0.21536309111352062,0.3307557065112918,relu,128,0.0,20,512,2,sigmoid,0.001,Adam,triangle
20,0.6522888961960288,0.13893181523855994,0.6534668569471321,0.13915247338659623,relu,128,0.0,20,512,2,sigmoid,0.001,SGD,brick
20,0.6452582303215476,0.13945989982754575,0.6471268908650267,0.13964991505239524,relu,128,0.0,20,512,2,sigmoid,0.001,SGD,triangle
6,0.2672848041151084,0.2820192698170157,0.23477375507354736,0.32313546713660746,relu,128,0.0,20,512,4,sigmoid,0.001,Adam,brick
7,0.2665034257898144,0.2764960071619819,0.23461158339883767,0.3186151367776534,relu,128,0.0,20,512,4,sigmoid,0.001,Adam,triangle
20,0.6452941952967176,0.1392485508147408,0.6468657968091029,0.13948794410509222,relu,128,0.0,20,512,4,sigmoid,0.001,SGD,brick
20,0.654888327215232,0.13847589405143962,0.6560606395497042,0.13876646961651595,relu,128,0.0,20,512,4,sigmoid,0.001,SGD,triangle
6,0.2682661326492534,0.28506454241042045,0.23561260600884756,0.32611100872357685,relu,128,0.0,20,512,6,sigmoid,0.001,Adam,brick
6,0.2669355886823991,0.27351667308339883,0.24001099899703382,0.31054703336136014,relu,128,0.0,20,512,6,sigmoid,0.001,Adam,triangle
20,0.6506929806634492,0.13906720894224503,0.6519145089037278,0.13934013744195303,relu,128,0.0,20,512,6,sigmoid,0.001,SGD,brick
20,0.656418408833298,0.13864347367894417,0.6573819179160922,0.13895935988893696,relu,128,0.0,20,512,6,sigmoid,0.001,SGD,triangle
8,0.2745824041319828,0.2930107081637663,0.18364396895848067,0.39399920783790887,relu,128,0.0,20,256,2,sigmoid,0.001,Adam,brick
7,0.2633185930111829,0.2762363214118808,0.21935629406396082,0.321037411105399,relu,128,0.0,20,256,2,sigmoid,0.001,Adam,triangle
20,0.6586492634287068,0.13851984663336886,0.6598157613885169,0.1387523985376545,relu,128,0.0,20,256,2,sigmoid,0.001,SGD,brick
20,0.657281264370563,0.13853051528042437,0.6582207340820163,0.138813083078347,relu,128,0.0,20,256,2,sigmoid,0.001,SGD,triangle
6,0.26705566457673613,0.28008455096506607,0.2371754520664028,0.31143277649785955,relu,128,0.0,20,256,4,sigmoid,0.001,Adam,brick
6,0.2651076322677089,0.27168165877753614,0.24317677026870205,0.2949359346838558,relu,128,0.0,20,256,4,sigmoid,0.001,Adam,triangle
20,0.6518117434838239,0.13890450725368425,0.6530145722277024,0.13917321843259475,relu,128,0.0,20,256,4,sigmoid,0.001,SGD,brick
20,0.6575923106249641,0.1387978000383751,0.6585312579192367,0.13911587613470414,relu,128,0.0,20,256,4,sigmoid,0.001,SGD,triangle
6,0.2687854679191814,0.28192563793238473,0.23766306831556208,0.31466398227448555,relu,128,0.0,20,256,6,sigmoid,0.001,Adam,brick
7,0.26687126358350116,0.27734791648154167,0.2406975629867292,0.3049647995069915,relu,128,0.0,20,256,6,sigmoid,0.001,Adam,triangle
20,0.6570500860027239,0.13894909824810775,0.6580200020004722,0.13925093266309477,relu,128,0.0,20,256,6,sigmoid,0.001,SGD,brick
20,0.6520628753830405,0.13912414481826857,0.6532972408275978,0.1393749021431979,relu,128,0.0,20,256,6,sigmoid,0.001,SGD,triangle
10,0.44733870321629093,0.34472478546348273,0.05513543095074448,0.770545202143052,relu,128,0.0,50,512,2,sigmoid,0.001,Adam,brick
9,0.301563770163293,0.3030647775706123,0.13478559226382011,0.5122288126571506,relu,128,0.0,50,512,2,sigmoid,0.001,Adam,triangle
50,0.4733881570544897,0.15457895105960323,0.47644858558972675,0.154867361573612,relu,128,0.0,50,512,2,sigmoid,0.001,SGD,brick
50,0.526839135908613,0.14841576417287192,0.5300944786445767,0.14844195924553216,relu,128,0.0,50,512,2,sigmoid,0.001,SGD,triangle
8,0.2712323203975079,0.29057029240271626,0.2179894894361496,0.3556492229302724,relu,128,0.0,50,512,4,sigmoid,0.001,Adam,brick
9,0.30062877956558676,0.29495391600272236,0.1825788120428721,0.4306955711514342,relu,128,0.0,50,512,4,sigmoid,0.001,Adam,triangle
50,0.5402249880865508,0.14743649170679204,0.5440662748673383,0.1473444606743607,relu,128,0.0,50,512,4,sigmoid,0.001,SGD,brick
50,0.5497316086993498,0.14684848370505313,0.5521079360270033,0.14704552438913607,relu,128,0.0,50,512,4,sigmoid,0.001,SGD,triangle
9,0.2731850357616649,0.2866410250757255,0.2324086009871726,0.3419266722950281,relu,128,0.0,50,512,6,sigmoid,0.001,Adam,brick
8,0.26983974260442395,0.28078895398214754,0.23480113230499566,0.3251725382664624,relu,128,0.0,50,512,6,sigmoid,0.001,Adam,triangle
50,0.552000951533224,0.1474146460201226,0.5547674181414586,0.14754795472995907,relu,128,0.0,50,512,6,sigmoid,0.001,SGD,brick
50,0.5715748597593868,0.14491203865584204,0.573845691540662,0.14498770529148625,relu,128,0.0,50,512,6,sigmoid,0.001,SGD,triangle
9,0.2779736659106086,0.29149050163287743,0.1749502534375471,0.4117273612349641,relu,128,0.0,50,256,2,sigmoid,0.001,Adam,brick
10,0.2855243828951144,0.2964290520724128,0.1516820507891038,0.45733974260442395,relu,128,0.0,50,256,2,sigmoid,0.001,Adam,triangle
50,0.5693899054153293,0.14516505745111727,0.5720043007065269,0.1451763852554209,relu,128,0.0,50,256,2,sigmoid,0.001,SGD,brick
50,0.5679021804940467,0.1457091105334899,0.5701136133250069,0.1458217007856743,relu,128,0.0,50,256,2,sigmoid,0.001,SGD,triangle
9,0.2708401896205603,0.28409043305060444,0.22597783365670374,0.33524751254156526,relu,128,0.0,50,256,4,sigmoid,0.001,Adam,brick
11,0.30315785840445875,0.3025648032917696,0.1773962612245597,0.43280105906374317,relu,128,0.0,50,256,4,sigmoid,0.001,Adam,triangle
50,0.5401765143170076,0.14744695465938717,0.5439294354588378,0.14717823938996183,relu,128,0.0,50,256,4,sigmoid,0.001,SGD,brick
50,0.5851970127984589,0.14305458203250287,0.5871124127331901,0.1431052109190062,relu,128,0.0,50,256,4,sigmoid,0.001,SGD,triangle
9,0.27347169027608986,0.2870161141835007,0.23292741150248283,0.33317828587457243,relu,128,0.0,50,256,6,sigmoid,0.001,Adam,brick
9,0.2702335545829698,0.2820402354586358,0.23627738654613495,0.31716401261441846,relu,128,0.0,50,256,6,sigmoid,0.001,Adam,triangle
50,0.5856440628276152,0.14320495666242114,0.587648962058273,0.14336582580033472,relu,128,0.0,50,256,6,sigmoid,0.001,SGD,brick
50,0.5505961600471946,0.14613576934618108,0.5538588131175322,0.1461242159792021,relu,128,0.0,50,256,6,sigmoid,0.001,SGD,triangle
11,0.4599196682958042,0.3531458220061134,0.04279238190136704,0.8129197347397897,relu,128,0.0,80,512,2,sigmoid,0.001,Adam,brick
12,0.4382212255515304,0.3428485194842021,0.05053048858455583,0.7809931448861664,relu,128,0.0,80,512,2,sigmoid,0.001,Adam,triangle
80,0.3138209493721233,0.19632475983862782,0.31580400408483017,0.19605280955632529,relu,128,0.0,80,512,2,sigmoid,0.001,SGD,brick
80,0.3211536740555483,0.1946452642772712,0.32238228706752553,0.19503642384912454,relu,128,0.0,80,512,2,sigmoid,0.001,SGD,triangle
11,0.3535809867522296,0.31434096249879573,0.15371510167332256,0.5216878079900554,relu,128,0.0,80,512,4,sigmoid,0.001,Adam,brick
12,0.4164311704682369,0.33726877967516583,0.10694739178699605,0.6374969377237207,relu,128,0.0,80,512,4,sigmoid,0.001,Adam,triangle
80,0.28176136870010227,0.22503811822218053,0.2820524801226223,0.2254419116412892,relu,128,0.0,80,512,4,sigmoid,0.001,SGD,brick
80,0.3558170789597081,0.17897750378823749,0.3611862069251491,0.177641087010795,relu,128,0.0,80,512,4,sigmoid,0.001,SGD,triangle
12,0.28651441721355214,0.2794283242786632,0.20895644759430604,0.4213891596186395,relu,128,0.0,80,512,6,sigmoid,0.001,Adam,brick
12,0.28735902671720465,0.2927694536891638,0.21884749946640988,0.366516335922129,relu,128,0.0,80,512,6,sigmoid,0.001,Adam,triangle
80,0.26825860084271896,0.25571443023634893,0.26746554643500087,0.2569021109272452,relu,128,0.0,80,512,6,sigmoid,0.001,SGD,brick
80,0.34126708963338065,0.18457876671763027,0.34683725822205635,0.18346498088509428,relu,128,0.0,80,512,6,sigmoid,0.001,SGD,triangle
12,0.3780045643741009,0.3300018421575135,0.07524487478475944,0.69104863615597,relu,128,0.0,80,256,2,sigmoid,0.001,Adam,brick
14,0.38443073045973686,0.32093387316255007,0.08137302538927864,0.6615209111980364,relu,128,0.0,80,256,2,sigmoid,0.001,Adam,triangle
80,0.39219924106317405,0.17121156611863306,0.39476770805377587,0.17203999822046243,relu,128,0.0,80,256,2,sigmoid,0.001,SGD,brick
80,0.3167789175229914,0.19549270470937094,0.3183245547846252,0.19524815006583346,relu,128,0.0,80,256,2,sigmoid,0.001,SGD,triangle
12,0.3548855810773139,0.30590495934673384,0.13886709628151914,0.5491660108753279,relu,128,0.0,80,256,4,sigmoid,0.001,Adam,brick
14,0.3814956206901401,0.32157215885087553,0.1320939008511749,0.5626757156615164,relu,128,0.0,80,256,4,sigmoid,0.001,Adam,triangle
80,0.35559911821402757,0.17916531627084695,0.360903763887929,0.17799638796086406,relu,128,0.0,80,256,4,sigmoid,0.001,SGD,brick
80,0.3977927717508054,0.16653242006021388,0.4033182117284513,0.16550883387818055,relu,128,0.0,80,256,4,sigmoid,0.001,SGD,triangle
12,0.27460045440524233,0.290692070535585,0.2262400938015358,0.3516913184932634,relu,128,0.0,80,256,6,sigmoid,0.001,Adam,brick
13,0.28868280497251775,0.2946549934499404,0.21496382560215743,0.363148932947832,relu,128,0.0,80,256,6,sigmoid,0.001,Adam,triangle
80,0.2864603090519999,0.21824838250291115,0.2898203619554931,0.21634426888297587,relu,128,0.0,80,256,6,sigmoid,0.001,SGD,brick
80,0.32432002822558087,0.19391686045656018,0.32845186427527784,0.19274230096854417,relu,128,0.0,80,256,6,sigmoid,0.001,SGD,triangle
5,0.26482440326728074,0.28208591599090427,0.22931493146746768,0.3200052374718236,relu,128,0.1,20,512,2,sigmoid,0.001,Adam,brick
6,0.26474015794548333,0.28709306494862424,0.22123813833676131,0.3244926888568729,relu,128,0.1,20,512,2,sigmoid,0.001,Adam,triangle
20,0.638733048065036,0.1393962873547685,0.6404080928540697,0.13959975423766116,relu,128,0.1,20,512,2,sigmoid,0.001,SGD,brick
20,0.6497948368390402,0.13918398495982676,0.6516883034332126,0.139321214428135,relu,128,0.1,20,512,2,sigmoid,0.001,SGD,triangle
5,0.2667472198897717,0.28421921063871947,0.24033863082820295,0.3131675182604322,relu,128,0.1,20,512,4,sigmoid,0.001,Adam,brick
4,0.2642870440202601,0.2724241129323548,0.2525242444346933,0.2901587573920979,relu,128,0.1,20,512,4,sigmoid,0.001,Adam,triangle
20,0.6544895511047513,0.1386279384879505,0.6561557299950543,0.13883661668674618,relu,128,0.1,20,512,4,sigmoid,0.001,SGD,brick
20,0.6581232208831638,0.13848266911272908,0.6594227680972978,0.13872435601318583,relu,128,0.1,20,512,4,sigmoid,0.001,SGD,triangle
4,0.26594294052498013,0.2843441676859762,0.24712692171919579,0.3027039164421605,relu,128,0.1,20,512,6,sigmoid,0.001,Adam,brick
6,0.2652280920860814,0.2700623904957491,0.24271291348279692,0.30979693052815455,relu,128,0.1,20,512,6,sigmoid,0.001,Adam,triangle
20,0.6514693510298636,0.13901796118885862,0.6533142071144253,0.13913313752295925,relu,128,0.1,20,512,6,sigmoid,0.001,SGD,brick
20,0.6562243816899318,0.13855928796179154,0.657646633830725,0.13883747364960464,relu,128,0.1,20,512,6,sigmoid,0.001,SGD,triangle
7,0.2641013118566251,0.2795179842733869,0.21656427167209924,0.3360299783594468,relu,128,0.1,20,256,2,sigmoid,0.001,Adam,brick
7,0.2629259865657956,0.28028304728807185,0.22408239485002032,0.32040221024962035,relu,128,0.1,20,256,2,sigmoid,0.001,Adam,triangle
20,0.6471978519477096,0.13970429552536384,0.64851734568091,0.1399305115143458,relu,128,0.1,20,256,2,sigmoid,0.001,SGD,brick
20,0.6696889727723365,0.13805104908989926,0.6705461950863109,0.13829822604562722,relu,128,0.1,20,256,2,sigmoid,0.001,SGD,triangle
4,0.2651507480471742,0.27510321607776717,0.25455787368849214,0.2870222686552534,relu,128,0.1,20,256,4,sigmoid,0.001,Adam,brick
7,0.26615508572728025,0.2742253769846523,0.24386395514011383,0.304560394263735,relu,128,0.1,20,256,4,sigmoid,0.001,Adam,triangle
20,0.6448426492073956,0.13927953178976096,0.6465822049215728,0.13955197877743664,relu,128,0.1,20,256,4,sigmoid,0.001,SGD,brick
20,0.6534528393371433,0.13886735573703168,0.6548351084484774,0.13911706793542003,relu,128,0.1,20,256,4,sigmoid,0.001,SGD,triangle
5,0.264963788729088,0.2772800823052724,0.24766091739430146,0.30078013971740125,relu,128,0.1,20,256,6,sigmoid,0.001,Adam,brick
6,0.2659527326331419,0.25868936584276314,0.25040848903796253,0.2950188418229421,relu,128,0.1,20,256,6,sigmoid,0.001,Adam,triangle
20,0.6555957735753527,0.13887560542892008,0.6570988718201133,0.13906174722839804,relu,128,0.1,20,256,6,sigmoid,0.001,SGD,brick
20,0.6578953908938988,0.138827518213029,0.6592560176755867,0.1390546948886385,relu,128,0.1,20,256,6,sigmoid,0.001,SGD,triangle
9,0.35940445579734503,0.32573659104459424,0.09722447161581002,0.6372364841255487,relu,128,0.1,50,512,2,sigmoid,0.001,Adam,brick
9,0.2968553684505762,0.2981217602888743,0.1543322103280647,0.46496837279375863,relu,128,0.1,50,512,2,sigmoid,0.001,Adam,triangle
50,0.5164181426459667,0.14985042810440063,0.520035020276612,0.15005148070700028,relu,128,0.1,50,512,2,sigmoid,0.001,SGD,brick
50,0.565827048292347,0.1450403873242584,0.5688783736789927,0.14507229538524852,relu,128,0.1,50,512,2,sigmoid,0.001,SGD,triangle
9,0.2884211335696426,0.28807368231754676,0.20859225795549505,0.3928722219139922,relu,128,0.1,50,512,4,sigmoid,0.001,Adam,brick
10,0.2881745620101106,0.2923176785310109,0.19706373471839755,0.4059765075936037,relu,128,0.1,50,512,4,sigmoid,0.001,Adam,triangle
50,0.45668956812690287,0.15672527925640928,0.46511249624046624,0.15596532617129533,relu,128,0.1,50,512,4,sigmoid,0.001,SGD,brick
50,0.5243299580087849,0.1475489767743092,0.5306342898630628,0.1470989926772959,relu,128,0.1,50,512,4,sigmoid,0.001,SGD,triangle
8,0.26804416319903207,0.2824416563791387,0.23745782731794843,0.3302762280492222,relu,128,0.1,50,512,6,sigmoid,0.001,Adam,brick
8,0.2673000862785414,0.2726665004795673,0.23890159147627213,0.32214615800801444,relu,128,0.1,50,512,6,sigmoid,0.001,Adam,triangle
50,0.5458565938706491,0.14709258050310844,0.550399008919211,0.14721528893592312,relu,128,0.1,50,512,6,sigmoid,0.001,SGD,brick
50,0.5874366000586865,0.1433879721398447,0.5898836465442882,0.14363892902346218,relu,128,0.1,50,512,6,sigmoid,0.001,SGD,triangle
11,0.33668642359621387,0.31199898497731077,0.11046222100655238,0.5843159965440339,relu,128,0.1,50,256,2,sigmoid,0.001,Adam,brick
10,0.28380559063425254,0.29684149517732505,0.17081724048829547,0.4239829585832708,relu,128,0.1,50,256,2,sigmoid,0.001,Adam,triangle
50,0.5478669720537522,0.146223923739265,0.5512145348623687,0.146263081945625,relu,128,0.1,50,256,2,sigmoid,0.001,SGD,brick
50,0.5408222464954152,0.14726207799771251,0.5451086888126299,0.14698969499737607,relu,128,0.1,50,256,2,sigmoid,0.001,SGD,triangle
7,0.2682773196229748,0.28079312689164104,0.2378828610275306,0.31932370744499505,relu,128,0.1,50,256,4,sigmoid,0.001,Adam,brick
10,0.2768419694666769,0.2840808483899808,0.2157168852932313,0.36050767758313346,relu,128,0.1,50,256,4,sigmoid,0.001,Adam,triangle
50,0.5278341267623153,0.14830748561550589,0.5326976121640673,0.14831711936230754,relu,128,0.1,50,256,4,sigmoid,0.001,SGD,brick
50,0.5667596190583473,0.14568735717558393,0.5710535575361813,0.14539942700488895,relu,128,0.1,50,256,4,sigmoid,0.001,SGD,triangle
9,0.27231931744837296,0.287356224714541,0.23931419995485567,0.3291021906862072,relu,128,0.1,50,256,6,sigmoid,0.001,Adam,brick
9,0.2676961053820217,0.26561761019276636,0.24182894679845549,0.314256734123417,relu,128,0.1,50,256,6,sigmoid,0.001,Adam,triangle
50,0.5669027414976382,0.14523003469495213,0.5705838624168845,0.14525217665176765,relu,128,0.1,50,256,6,sigmoid,0.001,SGD,brick
50,0.5611199502851448,0.14494934794949552,0.5656680791985755,0.1451186745190153,relu,128,0.1,50,256,6,sigmoid,0.001,SGD,triangle
12,0.4904353373190936,0.35136934413629417,0.03857510909438133,0.839207882974662,relu,128,0.1,80,512,2,sigmoid,0.001,Adam,brick
12,0.4018163020704307,0.3375576091747658,0.0711268534262975,0.7088864784614712,relu,128,0.1,80,512,2,sigmoid,0.001,Adam,triangle
80,0.32117245185608956,0.19450934465024985,0.32609384258588153,0.19318577150503793,relu,128,0.1,80,512,2,sigmoid,0.001,SGD,brick
80,0.40379681715778276,0.1661425644860548,0.4092417809308744,0.1657143422201568,relu,128,0.1,80,512,2,sigmoid,0.001,SGD,triangle
11,0.33198684863015715,0.3018387480109346,0.160982999439333,0.5132264378024083,relu,128,0.1,80,512,4,sigmoid,0.001,Adam,brick
12,0.38021159172058105,0.30959855283007903,0.1408771539435667,0.5526397777538673,relu,128,0.1,80,512,4,sigmoid,0.001,Adam,triangle
80,0.27435202750505183,0.23483377081506393,0.2769889223809336,0.23408695558706918,relu,128,0.1,80,512,4,sigmoid,0.001,SGD,brick
80,0.39714779105840947,0.16737841361877964,0.4050300033653484,0.16617820309657677,relu,128,0.1,80,512,4,sigmoid,0.001,SGD,triangle
11,0.2716503207590066,0.2858990448362687,0.2343843091352313,0.3399609485093285,relu,128,0.1,80,512,6,sigmoid,0.001,Adam,brick
13,0.30270882272252847,0.28026622124746736,0.19862805628309063,0.4154451647225548,relu,128,0.1,80,512,6,sigmoid,0.001,Adam,triangle
80,0.2712164643932791,0.2417396567031449,0.2746562922702116,0.23970098618198843,relu,128,0.1,80,512,6,sigmoid,0.001,SGD,brick
80,0.4149193342994241,0.16385754300098793,0.4236665677790548,0.16274656267727122,relu,128,0.1,80,512,6,sigmoid,0.001,SGD,triangle
12,0.37801794386377524,0.3285871171483807,0.08280558723445032,0.6690813127685996,relu,128,0.1,80,256,2,sigmoid,0.001,Adam,brick
15,0.3954083755904553,0.3324503238294639,0.08393353691288069,0.6680124191676869,relu,128,0.1,80,256,2,sigmoid,0.001,Adam,triangle
80,0.4527372612672694,0.15980054613421946,0.4583704173564911,0.15942053789017246,relu,128,0.1,80,256,2,sigmoid,0.001,SGD,brick
80,0.40229160470121045,0.1698317668017219,0.4059647304170272,0.1707656745817147,relu,128,0.1,80,256,2,sigmoid,0.001,SGD,triangle
14,0.3465973717324874,0.31080104848917794,0.15267898288427614,0.5191436760565814,relu,128,0.1,80,256,4,sigmoid,0.001,Adam,brick
13,0.32960446617182565,0.2956436708861706,0.1658112175908743,0.48577672301554214,relu,128,0.1,80,256,4,sigmoid,0.001,Adam,triangle
80,0.3552335670181349,0.17870816325440125,0.3626115444828482,0.1773152617262859,relu,128,0.1,80,256,4,sigmoid,0.001,SGD,brick
80,0.33248937071538437,0.18561631236590592,0.34115301919918434,0.18390490611394247,relu,128,0.1,80,256,4,sigmoid,0.001,SGD,triangle
12,0.27002860225883185,0.28003695782493143,0.23539958193021662,0.33581842628179814,relu,128,0.1,80,256,6,sigmoid,0.001,Adam,brick
12,0.27169720098084094,0.26632806425001104,0.2341542255644705,0.33323049779031794,relu,128,0.1,80,256,6,sigmoid,0.001,Adam,triangle
80,0.27632348736127216,0.23289972047011057,0.2832556086428025,0.2295496747189877,relu,128,0.1,80,256,6,sigmoid,0.001,SGD,brick
80,0.45477713615286586,0.1573068391458661,0.46267872172243457,0.15647801464679195,relu,128,0.1,80,256,6,sigmoid,0.001,SGD,triangle
7,0.2714448980256623,0.29692770862111856,0.1894930516387902,0.3999776092230105,relu,128,0.25,20,512,2,sigmoid,0.001,Adam,brick
7,0.2657098144877191,0.2846701466569714,0.21776709866289998,0.33575506829747964,relu,128,0.25,20,512,2,sigmoid,0.001,Adam,triangle
20,0.6480834893151826,0.1390408730390025,0.6499753430777905,0.13934310394174912,relu,128,0.25,20,512,2,sigmoid,0.001,SGD,brick
20,0.6521630333919152,0.13836612070308013,0.6533315929712034,0.13858212705920725,relu,128,0.25,20,512,2,sigmoid,0.001,SGD,triangle
5,0.26524588115075054,0.2792075802298153,0.2441037171611599,0.30989932897044165,relu,128,0.25,20,512,4,sigmoid,0.001,Adam,brick
4,0.2687658293574464,0.24910148949015373,0.25468668020239066,0.2917892068040137,relu,128,0.25,20,512,4,sigmoid,0.001,Adam,triangle
20,0.6509425207680347,0.13899514867978938,0.65256613259222,0.139256447261455,relu,128,0.25,20,512,4,sigmoid,0.001,SGD,brick
20,0.6573743142333686,0.13878157238165537,0.6596821242687749,0.1389865007470636,relu,128,0.25,20,512,4,sigmoid,0.001,SGD,triangle
7,0.2656782812931958,0.27591829557044834,0.24026437717325547,0.32568007181672487,relu,128,0.25,20,512,6,sigmoid,0.001,Adam,brick
5,0.27230093584341164,0.23966050878459333,0.25207004623085844,0.2982034946189207,relu,128,0.25,20,512,6,sigmoid,0.001,Adam,triangle
20,0.6569083858938778,0.1385822304907967,0.6580413509817684,0.13881386407450133,relu,128,0.25,20,512,6,sigmoid,0.001,SGD,brick
20,0.6549935691496905,0.13864175303309573,0.6568716448896071,0.13877127217311486,relu,128,0.25,20,512,6,sigmoid,0.001,SGD,triangle
8,0.26704385000116687,0.2885034242097069,0.21799603630514705,0.34047673905597015,relu,128,0.25,20,256,2,sigmoid,0.001,Adam,brick
7,0.26585202824835685,0.27563705689766826,0.24015285133146771,0.3040549199955136,relu,128,0.25,20,256,2,sigmoid,0.001,Adam,triangle
20,0.6538543444053799,0.13884894316102944,0.6555848367073956,0.13922046358678855,relu,128,0.25,20,256,2,sigmoid,0.001,SGD,brick
20,0.6468984578170028,0.13915982871663338,0.6481597014501983,0.13943292434309043,relu,128,0.25,20,256,2,sigmoid,0.001,SGD,triangle
6,0.26541632004812654,0.2738752452766194,0.24908235201648637,0.30356233903006014,relu,128,0.25,20,256,4,sigmoid,0.001,Adam,brick
7,0.2663596722425199,0.2612403794830921,0.2505272726217906,0.3006124397118886,relu,128,0.25,20,256,4,sigmoid,0.001,Adam,triangle
20,0.6546602891940697,0.13876288398808123,0.6566931067728529,0.13891364692472943,relu,128,0.25,20,256,4,sigmoid,0.001,SGD,brick
20,0.6632200818435818,0.13831188252159193,0.664658949655645,0.1385801110197516,relu,128,0.25,20,256,4,sigmoid,0.001,SGD,triangle
6,0.2655220890746397,0.2604859307700512,0.24900700940805323,0.30632144738646117,relu,128,0.25,20,256,6,sigmoid,0.001,Adam,brick
5,0.28053507384131937,0.22740157649797552,0.2620522993452409,0.2838246372400546,relu,128,0.25,20,256,6,sigmoid,0.001,Adam,triangle
20,0.6497076527745116,0.13943412111086004,0.6508568840868333,0.13970549492275014,relu,128,0.25,20,256,6,sigmoid,0.001,SGD,brick
20,0.6601626335405836,0.138491211568608,0.6615484964613821,0.13867559298580767,relu,128,0.25,20,256,6,sigmoid,0.001,SGD,triangle
10,0.3726578927507587,0.33135178977367924,0.09352577229340871,0.6528927298153148,relu,128,0.25,50,512,2,sigmoid,0.001,Adam,brick
9,0.2948357597285626,0.3034827270928551,0.16041687364671744,0.45663126309712726,relu,128,0.25,50,512,2,sigmoid,0.001,Adam,triangle
50,0.5221565576160655,0.14772210430865193,0.5265960658297819,0.1478890148448009,relu,128,0.25,50,512,2,sigmoid,0.001,SGD,brick
50,0.5781722431089363,0.14353305364356322,0.5818743986241958,0.14356485330591015,relu,128,0.25,50,512,2,sigmoid,0.001,SGD,triangle
9,0.2775350446794547,0.2916467756617303,0.22040706872940063,0.3626008197373035,relu,128,0.25,50,512,4,sigmoid,0.001,Adam,brick
9,0.26710642961894765,0.26145195318203346,0.2370294645136478,0.32481326075161204,relu,128,0.25,50,512,4,sigmoid,0.001,Adam,triangle
50,0.4975322403159796,0.1537680155506321,0.5034220382279041,0.15342222680063808,relu,128,0.25,50,512,4,sigmoid,0.001,SGD,brick
50,0.5586753791453791,0.14578949061094545,0.5627642682954377,0.14587984862280826,relu,128,0.25,50,512,4,sigmoid,0.001,SGD,triangle
